ID_ENCUESTA,CONTACTO,RESULTADO
18642868,6,1
18642868,7,7
18643389,1,1
18643389,2,4
18643389,3,5
18643389,4,4
18643389,5,4
18643389,6,4
18643389,7,5
18643389,8,3
18643389,9,7
18643812,1,2
18643812,2,4
18643812,3,5
18643812,4,4
18643812,5,5
18643812,6,7
18643844,1,1
18643844,2,1
18643844,3,4
18643844,4,1
18643844,5,1
18643844,6,7
18643845,1,1
18643845,2,1
18643845,3,4
18643845,4,7
18643846,1,1
18643846,2,4
18643846,3,7
18643847,1,1
18643847,2,7
18643848,1,1
18643848,2,4
18643848,3,1
18643848,4,1
18643848,5,4
18643848,6,7
18644221,1,2
18644221,2,5
18644221,3,3
18644221,4,5
18644221,5,5
18644221,6,3
18644221,7,5
18644221,8,5
18644221,9,4
18644221,10,4
18644221,11,4
18644221,12,7
18644367,1,1
18644367,2,1
18644367,3,1
18644367,4,1
18644367,5,4
18644367,6,7
18644368,1,1
18644368,2,1
18644368,3,4
18644368,4,4
18644368,5,7
18644369,1,1
18644369,2,1
18644369,3,7
18644371,1,1
18644371,2,1
18644371,3,1
18644371,4,7
18645669,1,7
18645838,1,1
18645838,2,1
18645838,3,7
18645839,1,1
18645839,2,7
18645840,1,7
18646274,1,1
18646274,2,1
18646274,3,1
18646274,4,1
18646274,5,4
18646274,6,4
18646274,7,4
18646274,8,7
18646698,1,1
18646698,2,1
18646698,3,4
18646698,4,7
18646699,1,1
18646699,2,1
18646699,3,3
18646699,4,7
18646700,1,1
18646700,2,1
18646700,3,7
18646790,1,1
18646790,2,1
18646790,3,6
18646790,4,7
18588204,16,1
18588204,17,1
18588204,18,4
18588204,19,1
18588204,20,1
18588204,21,1
18588204,22,1
18588204,23,1
18588204,24,2
18588204,25,3
18588204,26,7
18588205,1,1
18588205,2,6
18588205,3,1
18588205,4,7
18589360,1,7
18589378,1,1
18589378,2,1
18589378,3,4
18589378,4,1
18589378,5,4
18589378,6,7
18589379,1,1
18589379,2,1
18589379,3,1
18589379,4,4
18589379,5,1
18589379,6,1
18589379,7,4
18589379,8,7
18589380,1,1
18589380,2,1
18589380,3,7
18589381,1,1
18589381,2,4
18589381,3,1
18589381,4,1
18589381,5,1
18819901,1,1
18589381,6,1
18819901,2,3
18589381,7,7
18819901,3,1
18589382,1,7
18819901,4,7
18589762,1,4
18820084,1,1
18589762,2,7
18820084,2,1
18589763,1,7
18820084,3,1
18589877,1,1
18820084,4,7
18589877,2,1
18820186,1,1
18589877,3,1
18820186,2,4
18589877,4,1
18820186,3,4
18589877,5,6
18820186,4,7
18589877,6,6
18820289,1,4
18589877,7,7
18820289,2,1
18820289,3,7
18820363,1,1
18820363,2,1
18820363,3,4
18820363,4,7
18820378,1,4
18820378,2,1
18589957,1,7
18820378,3,1
18820378,4,1
18589959,1,7
18820378,5,1
18820378,6,7
18589961,1,1
18820739,1,1
18589961,2,2
18820739,2,1
18589961,3,3
18820739,3,1
18589961,4,7
18820739,4,7
18589962,1,7
18822859,1,1
18589963,1,1
18822859,2,1
18589963,2,4
18822859,3,7
18589963,3,1
18822860,1,1
18589963,4,7
18822860,2,1
18589964,1,1
18822860,3,7
18589964,2,1
18589964,3,4
18589964,4,4
18589964,5,1
18589964,6,1
18589964,7,1
18589964,8,7
18589965,1,1
18589965,2,1
18589965,3,1
18589965,4,7
18824773,1,1
18589966,1,1
18824773,2,1
18589966,2,1
18824773,3,1
18589966,3,1
18824773,4,7
18589966,4,1
18824774,1,1
18589966,5,1
18824774,2,4
18589966,6,1
18824774,3,4
18589966,7,4
18824774,4,7
18589966,8,1
18824998,1,1
18589966,9,7
18824998,2,1
18589981,1,1
18824998,3,1
18589981,2,1
18824998,4,4
18589981,3,4
18824998,5,1
18589981,4,1
18824998,6,7
18589981,5,4
18825880,1,1
18589981,6,1
18825880,2,4
18589981,7,7
18825880,3,1
18589982,1,7
18825880,4,1
18589983,1,7
18825880,5,7
18589984,1,7
18825881,1,1
18590053,1,1
18825881,2,1
18590053,2,1
18825881,3,1
18590053,3,1
18825881,4,1
18590053,4,1
18825881,5,1
18590053,5,3
18825881,6,1
18590053,6,1
18825881,7,1
18590053,7,7
18825881,8,1
18590054,1,1
18825881,9,7
18590054,2,1
18826161,1,1
18590054,3,7
18590062,1,1
18590062,2,1
18590062,3,1
18590062,4,1
18590062,5,7
18590063,1,1
18590063,2,4
18590063,3,4
18590063,4,2
18590063,5,1
18590063,6,1
18590063,7,7
18590064,1,4
18590064,2,1
18590064,3,1
18590064,4,7
18590065,1,7
18590066,1,7
18590091,1,1
18590091,2,1
18590091,3,1
18590091,4,7
18590092,1,7
18590094,1,1
18590094,2,1
18590094,3,7
18590095,1,1
18590095,2,1
18590095,3,1
18590095,4,1
18590095,5,1
18590095,6,7
18590096,1,7
18590258,1,1
18590258,2,1
18590258,3,7
18590344,1,1
18590344,2,1
18590344,3,1
18590344,4,7
18590345,1,4
18590345,2,5
18590345,3,5
18590345,4,1
18590345,5,1
18590345,6,1
18590345,7,5
18590345,8,1
18590345,9,4
18590345,10,1
18590345,11,7
18590347,1,7
18590348,1,1
18590348,2,3
18590348,3,1
18590348,4,5
18590348,5,5
18590348,6,4
18590348,7,1
18590348,8,7
18590349,1,7
18590381,1,1
18590381,2,1
18590381,3,7
18590382,1,1
18590382,2,1
18590382,3,2
18590382,4,1
18590382,5,6
18590382,6,1
18590382,7,1
18590382,8,1
18590382,9,7
18590384,1,1
18590384,2,1
18590384,3,1
18590384,4,1
18590384,5,7
18590389,1,4
18590389,2,1
18590389,3,4
18590389,4,1
18590389,5,4
18590389,6,2
18590389,7,2
18590389,8,1
18590389,9,7
18590390,1,7
18590391,1,7
18590392,1,2
18590392,2,7
18590393,1,7
18590394,1,4
18826161,2,4
18826161,3,7
18826522,1,1
18826522,2,1
18826522,3,1
18826522,4,4
18826522,5,4
18826522,6,4
18826522,7,1
18826522,8,6
18826522,9,6
18826522,10,6
18826522,11,7
18826523,1,1
18826523,2,7
18826761,1,1
18826761,2,1
18826761,3,4
18826761,4,4
18826761,5,7
18826852,1,1
18826852,2,1
18826852,3,4
18826852,4,7
18826938,1,4
18826938,2,4
18826938,3,4
18826938,4,7
18826949,1,1
18969911,7,4
18969911,8,7
18969912,1,7
18969913,1,1
18969913,2,1
18969913,3,4
18969913,4,1
18969913,5,4
18969913,6,4
18969913,7,1
18969913,8,1
18969913,9,1
18969913,10,1
18969913,11,7
18969926,1,1
18969926,2,7
18969952,1,1
18969952,2,1
18969952,3,3
18969952,4,4
18969952,5,4
18969952,6,4
18969952,7,4
18969952,8,7
18969966,1,1
18969966,2,4
18969966,3,1
18969966,4,7
18969968,1,1
18969968,2,1
18969968,3,4
18969968,4,1
18969968,5,1
18969968,6,4
18969968,7,7
18969981,1,7
18969982,1,7
18969983,1,1
18969983,2,1
18969983,3,1
18969983,4,1
18969983,5,1
18969983,6,7
18969984,1,7
18969985,1,7
18969986,1,7
18969987,1,7
18970162,1,1
18970162,2,1
18970162,3,1
18970162,4,2
18970162,5,1
18970162,6,7
18970319,1,1
18970319,2,1
18970319,3,1
18970319,4,1
18970319,5,1
18970319,6,3
18970319,7,4
18970319,8,4
18970319,9,7
18970320,1,1
18970320,2,1
18970320,3,1
18970320,4,3
18970320,5,7
18970321,1,1
18970321,2,1
18970321,3,1
18970321,4,1
18970321,5,1
18970321,6,4
18970321,7,7
18970322,1,7
18970323,1,3
18970323,2,7
18970324,1,7
18970325,1,7
18970341,1,1
18970341,2,1
18970341,3,1
18970341,4,7
18970347,1,7
18970348,1,7
18970349,1,7
18970350,1,7
18970351,1,1
18970351,2,1
18970351,3,1
18970351,4,1
18970351,5,1
18970351,6,1
18970351,7,3
18970351,8,5
18970351,9,6
18970351,10,6
18970351,11,6
18970351,12,6
18970351,13,6
18970351,14,6
18970351,15,6
18970351,16,7
18970353,1,1
18970353,2,1
18970353,3,4
18970353,4,6
18970353,5,1
18970353,6,1
18970353,7,4
18970353,8,6
18970353,9,7
18970354,1,1
18970354,2,7
18970355,1,1
18970355,2,1
18970355,3,7
18970356,1,1
18970356,2,1
18970356,3,1
18970356,4,5
18970356,5,6
18970356,6,1
18970356,7,1
18970356,8,7
18970357,1,7
18970358,1,1
18970358,2,1
18970358,3,1
18970358,4,7
18970360,1,1
18970360,2,1
18970360,3,1
18970360,4,6
18970360,5,4
18970360,6,1
18592234,25,1
18592234,26,1
18592234,27,1
18592234,28,1
18592234,29,1
18592234,30,6
18592234,31,1
18592234,32,6
18592234,33,1
18592234,34,1
18592234,35,1
18592234,36,7
18592235,1,2
18592235,2,1
18592235,3,1
18592235,4,1
18592235,5,1
18592235,6,6
18592235,7,3
18592235,8,1
18592235,9,1
18592235,10,6
18592235,11,3
18592235,12,1
18592235,13,3
18592235,14,1
18592235,15,1
18592235,16,6
18592235,17,7
18592236,1,4
18592236,2,1
18592236,3,6
18592236,4,1
18592236,5,1
18592236,6,7
18592342,1,1
18592342,2,1
18592342,3,1
18592342,4,4
18592342,5,7
18592343,1,1
18592343,2,7
18592344,1,1
18592344,2,4
18592344,3,4
18592344,4,7
18592345,1,1
18592345,2,1
18592345,3,1
18592345,4,4
18592345,5,7
18592391,1,1
18592391,2,1
18592391,3,4
18592391,4,1
18592391,5,1
18592391,6,1
18592391,7,4
18592391,8,1
18592391,9,1
18592391,10,4
18592391,11,1
18592391,12,1
18592391,13,1
18592391,14,1
18592391,15,4
18592391,16,4
18592391,17,4
18592391,18,1
18592391,19,4
18592391,20,1
18592391,21,1
18592391,22,1
18592391,23,7
18592432,1,1
18592432,2,1
18592432,3,1
18592432,4,3
18592432,5,1
18592432,6,1
18592432,7,5
18592432,8,1
18592432,9,1
18592432,10,7
18592447,1,1
18592447,2,7
18592448,1,1
18592448,2,1
18592448,3,1
18592448,4,7
18592449,1,1
18592449,2,1
18592449,3,7
18592450,1,1
18592450,2,1
18592450,3,1
18592450,4,4
18592450,5,4
18592450,6,7
18592451,1,1
18592451,2,1
18592451,3,1
18592451,4,7
18592452,1,1
18592452,2,1
18592452,3,1
18592452,4,1
18592452,5,7
18592453,1,1
18592453,2,1
18592453,3,1
18592453,4,1
18592453,5,4
18592453,6,4
18592453,7,1
18592453,8,7
18592454,1,1
18592454,2,1
18592454,3,1
18592454,4,1
18592454,5,4
18592454,6,1
18592454,7,4
18592454,8,7
18592455,1,1
18592455,2,1
18592455,3,7
18592456,1,1
18592456,2,7
18592457,1,1
18592457,2,1
18592457,3,7
18592458,1,7
18592459,1,7
18592497,1,1
18592497,2,2
18592497,3,4
18592497,4,4
18592497,5,7
18592534,1,7
18592535,1,1
18592535,2,2
18592535,3,6
18592535,4,1
18592535,5,2
18592535,6,1
18592535,7,5
18592535,8,1
18592535,9,2
18592535,10,1
18592535,11,3
18592535,12,4
18592535,13,1
18592535,14,4
18592535,15,1
18592535,16,6
18592535,17,6
18592535,18,1
18592535,19,7
18592536,1,7
18592537,1,1
18592537,2,1
18592537,3,6
18592537,4,6
18592537,5,1
18592537,6,6
18592537,7,1
18592537,8,3
18592537,9,4
18592537,10,4
18592537,11,1
18592537,12,7
18668172,1,1
18668172,2,1
18668172,3,1
18668172,4,7
18668173,1,3
18668173,2,3
18668173,3,7
18668174,1,1
18668174,2,1
18668174,3,1
18668174,4,1
18668174,5,7
18668175,1,1
18668175,2,1
18668175,3,1
18668175,4,1
18668175,5,1
18668175,6,1
18668175,7,1
18668175,8,1
18668175,9,1
18668175,10,1
18668175,11,2
18668175,12,1
18668175,13,1
18668175,14,4
18668175,15,4
18668175,16,7
18668176,1,1
18668176,2,3
18668176,3,6
18668176,4,4
18668176,5,7
18668219,1,1
18668219,2,7
18668220,1,1
18668220,2,7
18668427,1,1
18668427,2,1
18668427,3,1
18668427,4,1
18668427,5,1
18668427,6,4
18668427,7,4
18668427,8,7
18669069,1,1
18669069,2,1
18669069,3,4
18669069,4,4
18669069,5,4
18669069,6,7
18669225,1,1
18669225,2,1
18669225,3,1
18669225,4,7
18669226,1,1
18669226,2,1
18669226,3,7
18669227,1,1
18669227,2,1
18669227,3,1
18669227,4,1
18669227,5,1
18669227,6,7
18669228,1,1
18669228,2,1
18669228,3,1
18669228,4,1
18669228,5,7
18669229,1,1
18669229,2,1
18669229,3,4
18669229,4,6
18669229,5,7
18669230,1,1
18669230,2,1
18669230,3,7
18669231,1,1
18669231,2,1
18669231,3,1
18669231,4,1
18669231,5,1
18669231,6,4
18669231,7,4
18669231,8,1
18669231,9,4
18669231,10,1
18669231,11,4
18669231,12,1
18669231,13,4
18669231,14,4
18669231,15,1
18669231,16,4
18669231,17,7
18671309,1,7
18671310,1,7
18671311,1,7
18671318,1,1
18671318,2,1
18671318,3,1
18671318,4,7
18671320,1,7
18671527,1,1
18671527,2,1
18671527,3,1
18671527,4,7
18671528,1,1
18671528,2,4
18671528,3,2
18671528,4,7
18671529,1,1
18671529,2,1
19282190,1,1
18671529,3,1
19282190,2,1
18671529,4,1
19282190,3,4
18671529,5,2
19282190,4,4
18671529,6,1
19282190,5,7
18671529,7,1
19282270,1,2
18671529,8,4
19282270,2,1
18671529,9,1
19282270,3,7
18671529,10,6
19284220,1,1
18671529,11,1
19284220,2,7
18671529,12,1
19284221,1,1
18671529,13,1
19284221,2,7
18671529,14,1
19284383,1,1
18671529,15,7
19284383,2,1
18671530,1,1
19284383,3,1
18671530,2,1
19284383,4,1
18671530,3,1
19284383,5,1
18671530,4,1
19284383,6,1
18671530,5,1
19284383,7,1
18671530,6,7
19284383,8,1
18672665,1,1
19284383,9,1
18672665,2,1
19284383,10,1
18672665,3,4
19284383,11,1
18672665,4,1
19284383,12,4
18672665,5,4
19284383,13,4
18672665,6,4
19284383,14,4
18672665,7,7
19284383,15,4
18672666,1,1
19284383,16,4
18672666,2,4
19284383,17,6
18672666,3,1
19284383,18,6
18672666,4,2
19284383,19,7
18672666,5,1
19284614,1,1
18672666,6,7
19284614,2,4
18672667,1,1
19284614,3,7
19109231,9,1
19109231,10,1
19109231,11,4
19109231,12,1
19109231,13,1
19109231,14,4
19109231,15,1
19109231,16,1
19109231,17,1
19109231,18,1
19109231,19,1
19109231,20,1
19109231,21,1
19109231,22,1
19109231,23,7
19110203,1,7
19110444,1,1
19110444,2,1
19110444,3,1
19110444,4,4
19110444,5,4
19110444,6,7
19110709,1,1
19110709,2,4
19110709,3,4
19110709,4,1
19110709,5,7
19110736,1,1
19110736,2,1
19110736,3,1
19110736,4,3
19110736,5,3
19110736,6,4
19110736,7,4
19110736,8,7
19111069,1,1
19111069,2,1
19111069,3,1
19111069,4,2
19111069,5,3
19111069,6,1
19111069,7,4
19111069,8,7
19111139,1,1
19111139,2,1
19111139,3,1
19111139,4,3
19111139,5,7
19111140,1,1
19111140,2,1
19111140,3,1
19111140,4,4
19111140,5,3
19111140,6,7
19111141,1,4
19111141,2,1
19111141,3,1
19111141,4,1
19111141,5,3
19111141,6,7
19111142,1,1
19111142,2,1
19111142,3,4
19111142,4,4
19111142,5,1
19111142,6,7
19111143,1,2
19111143,2,1
19111143,3,1
19111143,4,7
19111144,1,1
19111144,2,7
19111532,1,2
19111532,2,2
19111532,3,2
19111532,4,1
19111532,5,2
19111532,6,2
19111532,7,2
19111532,8,2
19111532,9,2
19111532,10,2
19111532,11,2
19111532,12,2
19111532,13,1
19111532,14,1
19111532,15,1
19111532,16,1
19111532,17,1
19111532,18,1
19111532,19,1
19111532,20,1
19111532,21,7
19111806,1,1
19111806,2,1
19111806,3,1
19111806,4,1
19111806,5,4
19111806,6,7
19112207,1,7
19112457,1,1
19112457,2,1
19112457,3,1
19112457,4,1
19112457,5,4
19112457,6,7
19112504,1,7
19112733,1,1
19112733,2,1
19112733,3,1
19112733,4,1
19112733,5,4
19112733,6,5
19112733,7,7
19112896,1,7
19113062,1,1
19113062,2,1
19113062,3,7
19113063,1,1
19113063,2,3
19113063,3,1
19113063,4,7
19113066,1,1
19113066,2,1
19113066,3,6
19113066,4,7
19113113,1,1
19113113,2,1
19113113,3,1
19113113,4,4
19113113,5,4
19113113,6,1
19113113,7,4
19113113,8,4
19573955,9,3
19573955,10,1
19573955,11,4
19573955,12,4
19573955,13,7
19573956,1,1
19573956,2,1
19573956,3,1
19573956,4,1
19573956,5,1
19573956,6,1
19573956,7,1
19573956,8,3
19573956,9,4
19573956,10,7
19573957,1,4
19573957,2,3
19573957,3,4
19573957,4,4
19573957,5,4
19573957,6,1
19573957,7,3
19573957,8,4
19573957,9,4
19573957,10,7
18672667,2,7
18672668,1,1
18672668,2,4
18672668,3,2
18672668,4,1
18672668,5,4
18672668,6,7
18672669,1,1
18672669,2,1
18672669,3,1
18672669,4,7
18674301,1,1
18674301,2,4
18674301,3,3
18674301,4,5
18674301,5,7
18674302,1,7
18674303,1,7
18674304,1,4
18674304,2,1
18674304,3,4
18674304,4,3
18674304,5,3
18674304,6,7
18674305,1,7
18674306,1,7
18674629,1,1
18674629,2,1
18674629,3,3
18674629,4,4
18674629,5,7
18674630,1,7
18674631,1,1
18674631,2,1
18674631,3,1
18674631,4,7
18674632,1,1
18674632,2,1
18674632,3,1
18674632,4,7
18674633,1,1
18674633,2,4
18674633,3,7
18674634,1,1
18674634,2,1
18674634,3,7
18674635,1,1
18674635,2,1
18674635,3,7
18674900,1,7
18674904,1,1
18674904,2,4
18674904,3,1
18674904,4,1
18674904,5,7
18674905,1,1
18674905,2,1
18674905,3,1
18674905,4,4
18674905,5,1
18674905,6,1
18674905,7,7
18674911,1,1
18674911,2,1
18674911,3,7
18674912,1,1
18674912,2,4
18674912,3,7
18674965,1,7
18675427,1,1
18675427,2,1
18675427,3,1
18675427,4,2
18675427,5,1
18675427,6,2
18675427,7,3
18675427,8,7
18675548,1,1
18675548,2,1
18675548,3,1
18675548,4,7
18675549,1,1
18675549,2,4
18675549,3,4
18675549,4,7
18675550,1,7
19285102,1,1
19285102,2,1
19285102,3,4
19285102,4,7
19285392,1,1
19285392,2,1
19285392,3,1
19285392,4,1
19285392,5,1
19285392,6,1
19285392,7,1
19285392,8,1
19285392,9,6
19285392,10,5
19285392,11,4
19285392,12,4
19285392,13,4
19285392,14,4
19285392,15,5
19285392,16,1
19285392,17,1
19285392,18,1
19285392,19,1
19285392,20,1
19285392,21,1
19285392,22,1
19285392,23,1
19285392,24,1
19285392,25,7
19285611,1,1
19285611,2,1
19285611,3,1
19285611,4,1
19285611,5,4
19285611,6,3
19285611,7,1
19285611,8,7
19285819,1,7
19285994,1,1
19285994,2,1
19285994,3,3
19285994,4,3
19285994,5,3
19285994,6,4
19285994,7,4
19285994,8,4
19285994,9,6
19285994,10,6
19285994,11,7
19286273,1,1
19286273,2,1
19286273,3,1
19286273,4,1
19286273,5,1
19286273,6,1
19286273,7,1
19286273,8,4
19286273,9,4
19286273,10,4
19286273,11,4
19286273,12,3
19286273,13,1
19286273,14,7
19286610,1,1
19286610,2,1
19286610,3,1
19286610,4,7
19286613,1,7
19286812,1,2
19286812,2,4
19286812,3,4
19286812,4,7
19286842,1,1
19286842,2,1
19286842,3,1
19286842,4,1
19286842,5,1
19286842,6,1
19286842,7,1
19286842,8,1
19286842,9,1
19286842,10,1
19286842,11,1
19286842,12,4
19286842,13,4
19286842,14,4
19286842,15,3
19286842,16,7
19287368,1,4
19287368,2,4
19287368,3,7
19287605,1,7
19287948,1,1
19287948,2,1
19287948,3,1
19287948,4,3
19287948,5,3
19287948,6,7
19288060,1,1
19288060,2,1
19288060,3,1
19288060,4,1
19288060,5,1
19288060,6,4
19288060,7,4
18859146,8,1
18859146,9,6
18859146,10,6
18859146,11,1
18859146,12,1
18859146,13,1
18859146,14,3
18859146,15,4
18859146,16,7
18861538,1,5
18861538,2,7
18861539,1,5
18861539,2,7
18873306,1,5
18873306,2,5
18873306,3,3
18873306,4,4
18873306,5,5
18873306,6,7
18873307,1,7
18875521,1,1
18875521,2,1
18875521,3,1
18875521,4,4
18875521,5,4
18875521,6,4
18875521,7,4
18875521,8,7
18880364,1,7
18880365,1,1
18880365,2,1
18880365,3,1
18880365,4,1
18880365,5,1
18880365,6,1
18880365,7,4
18880365,8,7
18880366,1,7
18880367,1,1
18880367,2,3
18880367,3,4
18880367,4,5
18880367,5,7
18880369,1,7
18880370,1,4
18880370,2,4
18880370,3,4
18880370,4,4
18880370,5,4
18880370,6,7
18880371,1,4
18880371,2,4
18880371,3,4
18880371,4,4
18880371,5,7
18880372,1,7
18880373,1,7
18880374,1,7
18880375,1,1
18880375,2,3
18880375,3,4
18880375,4,6
18880375,5,7
18880376,1,1
18880376,2,3
18880376,3,4
18880376,4,4
18880376,5,6
18880376,6,7
18880377,1,7
18880378,1,1
18880378,2,3
18880378,3,4
18880378,4,5
18880378,5,6
18880378,6,7
18880495,1,4
18880495,2,4
18880495,3,7
18880821,1,4
18880821,2,7
18881142,1,1
18881142,2,1
18881142,3,4
18881142,4,4
18881142,5,1
18881142,6,1
18881142,7,4
19578233,1,7
19578234,1,1
19578234,2,1
19578234,3,1
19578234,4,7
19578235,1,1
19578235,2,1
19578235,3,1
19578235,4,1
19578235,5,1
19578235,6,1
19578235,7,7
19578236,1,1
19578236,2,1
19578236,3,1
19578236,4,1
19578236,5,1
19578236,6,1
19578236,7,1
19578236,8,7
19578237,1,7
19578238,1,1
19578238,2,1
19578238,3,1
19578238,4,1
19578238,5,1
19578238,6,7
19578239,1,7
19578240,1,1
19578240,2,7
19578241,1,7
19578242,1,1
19578242,2,1
19578242,3,1
19578242,4,7
19578254,1,1
19578254,2,7
19578255,1,1
19578255,2,1
19578255,3,1
19578255,4,1
19578255,5,7
19578256,1,1
19578256,2,1
19578256,3,1
19578256,4,1
19578256,5,1
19578256,6,1
19578256,7,7
19578257,1,1
19578257,2,1
19578257,3,1
19578257,4,1
19578257,5,7
19578258,1,1
19578258,2,1
19578258,3,1
19578258,4,1
19578258,5,1
19578258,6,1
19578258,7,1
19578258,8,1
19578258,9,1
19578258,10,1
19578258,11,1
19578258,12,1
19578258,13,1
19578258,14,1
19578258,15,1
19578258,16,7
19578259,1,1
19578259,2,1
19578259,3,1
19578259,4,1
19578259,5,1
19578259,6,7
19578260,1,1
19578260,2,1
19578260,3,2
19578260,4,2
19578260,5,2
18592541,1,1
18592541,2,1
18592541,3,7
18592542,1,1
18592542,2,4
18592542,3,4
18592542,4,1
18592542,5,7
18592544,1,1
18592544,2,2
18592544,3,1
18592544,4,3
18592544,5,3
18592544,6,4
18592544,7,1
18592544,8,1
18592544,9,1
18592544,10,4
18592544,11,1
18592544,12,1
18592544,13,1
18592544,14,2
18592544,15,3
18592544,16,1
18592544,17,1
18592544,18,1
